Supporters:WebRoute,,,/home/richard/Code/External/doaj3/cms/data/nav.yml#L66,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/cms/data/nav.yml#L66
Logging:Library,,,/home/richard/Code/External/doaj3/portality/error_handler.py#L46,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/error_handler.py#L46
JournalCSV:Script,,,/home/richard/Code/External/doaj3/docs/system/INSTALL.md#L116,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/docs/system/INSTALL.md#L116
ReadOnlyMode:Feature,/home/richard/Code/External/doaj3/portality/decorators.py#L103,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/decorators.py#L103,/home/richard/Code/External/doaj3/portality/settings.py#L104; /home/richard/Code/External/doaj3/portality/dao.py#L130; /home/richard/Code/External/doaj3/portality/dao.py#L313; /home/richard/Code/External/doaj3/portality/dao.py#L361; /home/richard/Code/External/doaj3/portality/scripts/harvest.py#L10,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/settings.py#L104; https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/dao.py#L130; https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/dao.py#L313; https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/dao.py#L361; https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/scripts/harvest.py#L10
Apply:Blueprint,,,/home/richard/Code/External/doaj3/portality/app.py#L68,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/app.py#L68
TagList:FormWidget,,,/home/richard/Code/External/doaj3/portality/forms/application_forms.py#L2875,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/forms/application_forms.py#L2875
Bootstrap3:Technology,,,/home/richard/Code/External/doaj3/portality/forms/article_forms.py#L324,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/forms/article_forms.py#L324
Testbook:Technology,,,/home/richard/Code/External/doaj3/docs/testbook.sh#L12,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/docs/testbook.sh#L12
Crossref442:Crosswalk,,,/home/richard/Code/External/doaj3/doajtest/fixtures/article_crossref.py#L11,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/doajtest/fixtures/article_crossref.py#L11
ApplicationStatus:FormField,/home/richard/Code/External/doaj3/portality/forms/application_forms.py#L1587,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/forms/application_forms.py#L1587,/home/richard/Code/External/doaj3/portality/forms/application_forms.py#L1587,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/forms/application_forms.py#L1587
QuickRejectDetails:FormField,/home/richard/Code/External/doaj3/portality/forms/application_forms.py#L1549,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/forms/application_forms.py#L1549,/home/richard/Code/External/doaj3/portality/forms/application_forms.py#L1549,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/forms/application_forms.py#L1549
PublicDataDump:Feature,,,/home/richard/Code/External/doaj3/docs/system/S3.md#L120,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/docs/system/S3.md#L120
ArticleMetadata:Page,,,/home/richard/Code/External/doaj3/doajtest/testbook/article_metadata_upload_form/article_metadata_upload_form.yml#L1; /home/richard/Code/External/doaj3/portality/settings.py#L429,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/doajtest/testbook/article_metadata_upload_form/article_metadata_upload_form.yml#L1; https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/settings.py#L429
Reviewers:FieldSet,/home/richard/Code/External/doaj3/portality/forms/application_forms.py#L2071,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/forms/application_forms.py#L2071,/home/richard/Code/External/doaj3/portality/forms/application_forms.py#L2071,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/forms/application_forms.py#L2071
VolunteersData:Template,,,/home/richard/Code/External/doaj3/cms/pages/about/volunteers.md#L8,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/cms/pages/about/volunteers.md#L8
Sponsors:WebRoute,,,/home/richard/Code/External/doaj3/cms/data/nav.yml#L62,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/cms/data/nav.yml#L62
Journal:Form,,,/home/richard/Code/External/doaj3/portality/crosswalks/journal_questions.py#L13; /home/richard/Code/External/doaj3/portality/crosswalks/journal_form.py#L9,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/crosswalks/journal_questions.py#L13; https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/crosswalks/journal_form.py#L9
PyCountry:Technology,,,/home/richard/Code/External/doaj3/portality/datasets.py#L12; /home/richard/Code/External/doaj3/portality/datasets.py#L28; /home/richard/Code/External/doaj3/portality/datasets.py#L45,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/datasets.py#L12; https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/datasets.py#L28; https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/datasets.py#L45
ArticlesSearch:WebRoute,,,/home/richard/Code/External/doaj3/cms/data/nav.yml#L12,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/cms/data/nav.yml#L12
News:Script,,,/home/richard/Code/External/doaj3/docs/system/INSTALL.md#L132,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/docs/system/INSTALL.md#L132
AuthNZ:Feature,/home/richard/Code/External/doaj3/portality/authorise.py#L5,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/authorise.py#L5,/home/richard/Code/External/doaj3/portality/app.py#L306; /home/richard/Code/External/doaj3/portality/settings.py#L264; /home/richard/Code/External/doaj3/portality/api/current/crud/applications.py#L114; /home/richard/Code/External/doaj3/portality/api/current/crud/applications.py#L266; /home/richard/Code/External/doaj3/portality/api/current/crud/applications.py#L302; /home/richard/Code/External/doaj3/portality/bll/exceptions.py#L6; /home/richard/Code/External/doaj3/portality/bll/services/authorisation.py#L8,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/app.py#L306; https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/settings.py#L264; https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/api/current/crud/applications.py#L114; https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/api/current/crud/applications.py#L266; https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/api/current/crud/applications.py#L302; https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/bll/exceptions.py#L6; https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/bll/services/authorisation.py#L8
SiteLicence:Content,,,/home/richard/Code/External/doaj3/portality/settings.py#L871,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/settings.py#L871
PublicJournalArticleQuery:Endpoint,,,/home/richard/Code/External/doaj3/portality/settings.py#L670,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/settings.py#L670
FAQ:WebRoute,,,/home/richard/Code/External/doaj3/cms/data/nav.yml#L31,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/cms/data/nav.yml#L31
Institution:FieldSet,/home/richard/Code/External/doaj3/portality/forms/application_forms.py#L1891,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/forms/application_forms.py#L1891,/home/richard/Code/External/doaj3/portality/forms/application_forms.py#L1891,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/forms/application_forms.py#L1891
UniqueIdentifiers:FieldSet,/home/richard/Code/External/doaj3/portality/forms/application_forms.py#L2021,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/forms/application_forms.py#L2021,/home/richard/Code/External/doaj3/portality/forms/application_forms.py#L2021,https://github.com/DOAJ/doaj/blob/feature/3384_testbook//home/richard/Code/External/doaj3/portality/forms/application_forms.py#L2021
