File Path,Annotation Count,Line Count,Completion Metric
/home/runner/work/doaj/doaj/doaj/portality/view/apply.py,0,96,0.0
/home/runner/work/doaj/doaj/doaj/portality/view/publisher.py,3,377,0.007957559681697613
/home/runner/work/doaj/doaj/doaj/portality/view/doajservices.py,1,114,0.008771929824561403
/home/runner/work/doaj/doaj/doaj/portality/view/forms.py,2,136,0.014705882352941176
/home/runner/work/doaj/doaj/doaj/portality/view/openurl.py,0,103,0.0
/home/runner/work/doaj/doaj/doaj/portality/view/atom.py,0,176,0.0
/home/runner/work/doaj/doaj/doaj/portality/view/__init__.py,0,0,1.0
/home/runner/work/doaj/doaj/doaj/portality/view/status.py,1,200,0.005
/home/runner/work/doaj/doaj/doaj/portality/notifications/application_emails.py,1,81,0.012345679012345678
/home/runner/work/doaj/doaj/doaj/portality/notifications/__init__.py,0,0,1.0
/home/runner/work/doaj/doaj/doaj/portality/forms/utils.py,0,35,0.0
/home/runner/work/doaj/doaj/doaj/portality/forms/application_processors.py,34,966,0.035196687370600416
/home/runner/work/doaj/doaj/doaj/portality/forms/article_forms.py,15,722,0.02077562326869806
/home/runner/work/doaj/doaj/doaj/portality/forms/validate.py,24,625,0.0384
/home/runner/work/doaj/doaj/doaj/portality/forms/fields.py,0,47,0.0
/home/runner/work/doaj/doaj/doaj/portality/forms/application_forms.py,257,3152,0.08153553299492386
/home/runner/work/doaj/doaj/doaj/portality/forms/__init__.py,0,0,1.0
/home/runner/work/doaj/doaj/doaj/portality/cms/implied_attr_list.py,0,65,0.0
/home/runner/work/doaj/doaj/doaj/portality/cms/build_fragments.py,2,166,0.012048192771084338
/home/runner/work/doaj/doaj/doaj/portality/cms/build_sass.py,3,123,0.024390243902439025
/home/runner/work/doaj/doaj/doaj/portality/cms/__init__.py,0,0,1.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/check_latest_es_backup.py,0,14,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/ingestarticles.py,0,24,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/not_in_doaj_with_articles.py,0,43,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/orphaned_datasets.py,0,61,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/article_duplicate_report.py,0,57,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/articlerm.py,0,121,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/3285_non_rejected_ur_of_journal_not_in_doaj.py,0,38,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/generate_docs_index.py,0,121,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/admin_journalcsv.py,2,27,0.07407407407407407
/home/runner/work/doaj/doaj/doaj/portality/scripts/accounts_with_missing_api_role.py,0,72,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/prune_es_backups.py,0,13,0.0
/home/runner/work/doaj/doaj/doaj/portality/scripts/publisher_email_in_doaj.py,0,62,0.0
